,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
280,FF,2025-10-07,96.1,-2.44,5.45,"Guerrero Jr., Vladimir",665489,642207,,ball,,,,,12,Ball,D,R,R,NYY,TOR,B,,,0,1,2025,-0.95,1.26,0.67,3.82,,,,0,7,Top,,,,,,,10.591513771657857,-139.46718972899285,-1.5313924051998806,-14.892352702575536,33.39148431404485,-15.668428521066051,3.67,1.75,,,,97.5,2407,7.4,813061,669224,502671,665862,676609,683011,641355,663757,592450,53.14,,,,,,,,62,2,4-Seam Fastball,9,6,6,9,6,9,6,9,Strategic,Standard,223,0.009,0.031,,,,-0.031,,3,-3,0.8934890965969006,0.1065109034030994,30,26,31,26,1,3,6,2,1.0,1.0,1.24,0.95,0.95,25.6,,,,,
281,FF,2025-10-07,95.0,-2.42,5.42,"Guerrero Jr., Vladimir",665489,642207,,called_strike,,,,,6,Called Strike,D,R,R,NYY,TOR,S,,,0,0,2025,-1.33,0.96,0.83,2.54,,,,0,7,Top,,,,,,,11.699279238693803,-137.7771522223216,-4.036406074951524,-19.573977466051115,32.60574818247378,-19.153745920388907,3.66,1.78,,,,96.4,2429,7.4,813061,669224,502671,665862,676609,683011,641355,663757,592450,53.07,,,,,,,,62,1,4-Seam Fastball,9,6,6,9,6,9,6,9,Strategic,Standard,232,0.009,-0.039,,,,0.039,,3,-3,0.8934890965969006,0.1065109034030994,30,26,31,26,1,3,6,2,1.0,1.0,1.59,1.33,1.33,23.0,,,,,
282,FF,2025-10-05,90.4,-2.3,5.74,"Guerrero Jr., Vladimir",665489,701542,field_out,hit_into_play,,,,,2,Vladimir Guerrero Jr. flies out to right fielder Aaron Judge.,D,R,R,TOR,NYY,X,9.0,fly_ball,0,1,2025,-0.4,1.32,-0.05,3.33,,,,0,8,Bot,144.65,95.5,,,,,6.491332134382342,-131.450430368159,-2.886071918455269,-5.977483239951986,28.215756720854344,-16.4740348104265,3.68,1.68,263.0,94.2,50.0,90.7,2376,6.6,813062,700250,502671,665862,641857,683011,641355,663757,592450,53.93,0.011,0.016,0.0,1.0,0.0,0.0,3.0,75,2,4-Seam Fastball,13,7,13,7,7,13,13,7,Strategic,Standard,219,0.0,-0.22,79.7,7.1,0.023,0.22,94.2,6,6,0.9978392571995528,0.9978392571995528,26,26,26,26,3,4,9,1,,2.0,1.48,0.4,0.4,33.5,1.8964265479934368,-5.1010336238238985,20.47190834097772,37.38331438052704,34.04595869694949
283,FF,2025-10-05,92.1,-2.26,5.57,"Guerrero Jr., Vladimir",665489,701542,,called_strike,,,,,9,Called Strike,D,R,R,TOR,NYY,S,,,0,0,2025,-0.57,1.24,0.79,2.01,,,,0,8,Bot,,,,,,,9.010222121452813,-133.69723535999768,-5.888242058852536,-8.753928811513104,29.018222896611057,-16.19395890642843,3.74,1.83,,,,92.6,2374,6.7,813062,700250,502671,665862,641857,683011,641355,663757,592450,53.79,,,,,,,,75,1,4-Seam Fastball,13,7,13,7,7,13,13,7,Strategic,Standard,223,0.0,-0.039,,,,0.039,,6,6,0.9978392571995528,0.9978392571995528,26,26,26,26,3,4,9,1,,2.0,1.46,0.57,0.57,31.5,,,,,
284,FF,2025-10-05,91.8,-2.2,5.45,"Guerrero Jr., Vladimir",665489,701542,field_out,hit_into_play,,,,,5,Vladimir Guerrero Jr. flies out to center fielder Trent Grisham.,D,R,R,TOR,NYY,X,8.0,fly_ball,2,2,2025,-0.38,1.38,-0.12,2.49,,,,0,6,Bot,151.02,76.16,,,,,6.159590714692107,-133.5935921294344,-4.7426440333281645,-5.758979158620466,25.60187547537916,-14.726601242290467,3.68,1.68,311.0,97.9,43.0,93.2,2567,6.9,813062,669224,700250,665862,641857,683011,641355,663757,592450,53.63,0.054,0.097,0.0,1.0,0.0,0.0,3.0,54,5,4-Seam Fastball,12,2,12,2,2,12,12,2,Strategic,Standard,217,0.0,-0.232,77.6,7.5,0.18,0.232,97.9,10,10,0.9991438476614442,0.9991438476614442,26,26,26,26,2,3,9,1,,2.0,1.3,0.38,0.38,26.8,0.3255362099742115,-7.100474571129594,32.623792163732084,35.04072200231878,35.35913114940022
285,ST,2025-10-05,83.2,-2.41,5.46,"Guerrero Jr., Vladimir",665489,701542,,foul,,,,,8,Foul,D,R,R,TOR,NYY,S,,,2,1,2025,1.07,0.3,-0.28,2.01,,,,0,6,Bot,,,,,,,2.815625081371113,-121.2407080428429,-2.0642786630167422,9.945525080006286,24.22308513902341,-29.01337281214157,3.68,1.68,,,,83.5,2863,6.5,813062,669224,700250,665862,641857,683011,641355,663757,592450,54.03,,,,,,,,54,4,Sweeper,12,2,12,2,2,12,12,2,Strategic,Standard,62,0.0,-0.073,77.3,8.0,,0.073,,10,10,0.9991438476614442,0.9991438476614442,26,26,26,26,2,3,9,1,,2.0,2.99,-1.07,-1.07,27.5,15.58531937306471,-22.376911767192947,27.15916754737376,32.54695922971967,43.6542011436335
286,FF,2025-10-05,91.5,-2.36,5.4,"Guerrero Jr., Vladimir",665489,701542,,ball,,,,,14,Ball,D,R,R,TOR,NYY,B,,,1,1,2025,-0.33,1.38,1.35,2.43,,,,0,6,Bot,,,,,,,10.167885567555196,-132.9377832171621,-4.67608851912208,-5.951506121406383,25.797924764774866,-14.864675612699482,3.72,1.68,,,,92.5,2549,6.8,813062,669224,700250,665862,641857,683011,641355,663757,592450,53.74,,,,,,,,54,3,4-Seam Fastball,12,2,12,2,2,12,12,2,Strategic,Standard,219,0.0,0.055,,,,-0.055,,10,10,0.9991438476614442,0.9991438476614442,26,26,26,26,2,3,9,1,,2.0,1.33,0.33,0.33,30.1,,,,,
287,SI,2025-10-05,91.6,-2.36,5.49,"Guerrero Jr., Vladimir",665489,701542,,ball,,,,,13,Ball,D,R,R,TOR,NYY,B,,,0,1,2025,-1.29,0.42,-1.28,2.01,,,,0,6,Bot,,,,,,,5.550521141462775,-133.35483000749835,-3.865265924900456,-16.613991589742835,28.044693918808942,-26.48776033066697,3.72,1.73,,,,92.3,2280,6.6,813062,669224,700250,665862,641857,683011,641355,663757,592450,53.86,,,,,,,,54,2,Sinker,12,2,12,2,2,12,12,2,Strategic,Standard,236,0.0,0.031,,,,-0.031,,10,10,0.9991438476614442,0.9991438476614442,26,26,26,26,2,3,9,1,,2.0,2.28,1.29,1.29,28.3,,,,,
288,SI,2025-10-05,91.4,-2.16,5.6,"Guerrero Jr., Vladimir",665489,701542,,called_strike,,,,,3,Called Strike,D,R,R,TOR,NYY,S,,,0,0,2025,-1.21,0.51,0.28,3.44,,,,0,6,Bot,,,,,,,8.810902858383972,-132.8471728951539,-0.6587246022907072,-16.21217089515906,27.34888861900067,-26.17258374086421,3.76,1.75,,,,92.1,2390,6.7,813062,669224,700250,665862,641857,683011,641355,663757,592450,53.8,,,,,,,,54,1,Sinker,12,2,12,2,2,12,12,2,Strategic,Standard,227,0.0,-0.039,,,,0.039,,10,10,0.9991438476614442,0.9991438476614442,26,26,26,26,2,3,9,1,,2.0,2.21,1.21,1.21,29.4,,,,,
289,FC,2025-10-05,97.4,1.19,5.79,"Guerrero Jr., Vladimir",665489,608331,single,hit_into_play,,,,,5,Vladimir Guerrero Jr. singles on a line drive to center fielder Trent Grisham. Davis Schneider to 3rd.,D,R,L,TOR,NYY,X,8.0,line_drive,0,0,2025,0.05,0.51,-0.24,2.39,,,676914.0,1,3,Bot,151.77,91.39,,,,,-3.979067442533925,-141.9308800096677,-4.8743291674198,1.4800881142022313,28.829884008343345,-24.43653168489085,3.68,1.68,214.0,89.5,12.0,98.5,2427,6.6,813062,669224,700250,665862,641857,683011,641355,663757,592450,53.9,0.811,0.764,0.9,1.0,1.0,0.0,4.0,22,1,Cutter,2,0,2,0,0,2,2,0,Strategic,Standard,156,0.051,0.406,77.2,7.1,0.944,-0.406,89.5,2,2,0.7659232071922555,0.7659232071922555,31,26,31,26,2,1,5,1,,2.0,1.87,0.05,-0.05,46.4,-10.411557028927984,9.734445358385305,31.051808435553333,34.27959121759596,23.77961998582369
290,FF,2025-10-05,95.8,-2.44,5.57,"Guerrero Jr., Vladimir",665489,701542,home_run,hit_into_play,,,,,4,Vladimir Guerrero Jr. hits a grand slam (2) to left field. Andrés Giménez scores. Myles Straw scores. George Springer scores.,D,R,R,TOR,NYY,X,,fly_ball,2,1,2025,-0.67,1.33,-0.79,2.85,665926.0,664702.0,543807.0,1,4,Bot,26.73,62.63,,,,,5.939405961937716,-139.30120343764207,-4.629950217505804,-10.097845915253354,31.57122324949927,-13.968445103033837,3.68,1.68,415.0,110.7,25.0,96.7,2708,6.9,813062,669224,700250,665862,641857,683011,641355,663757,592450,53.63,0.986,1.979,2.0,1.0,0.0,3.0,6.0,34,4,4-Seam Fastball,5,0,5,0,0,9,9,0,Standard,Standard,224,0.031,0.899,77.6,7.7,3.854,-0.899,110.7,5,5,0.964035430011283,0.964035430011283,26,26,26,26,1,2,9,1,,2.0,1.16,0.67,0.67,29.9,9.460088859385468,-18.086232763633184,30.723898276464336,27.956212077435204,38.52637669855578
291,SI,2025-10-05,96.4,-2.31,5.56,"Guerrero Jr., Vladimir",665489,701542,,called_strike,,,,,5,Called Strike,D,R,R,TOR,NYY,S,,,2,0,2025,-1.3,0.42,0.09,3.11,665926.0,664702.0,543807.0,1,4,Bot,,,,,,,9.384247735182845,-139.93253388726868,-1.8301523984437,-19.25143950970633,35.071927811640606,-26.492283131643617,3.76,1.74,,,,96.5,2634,6.7,813062,669224,700250,665862,641857,683011,641355,663757,592450,53.75,,,,,,,,34,3,Sinker,5,0,5,0,0,5,5,0,Standard,Standard,214,0.004,-0.013,,,,0.013,,5,5,0.964035430011283,0.964035430011283,26,26,26,26,1,2,9,1,,2.0,2.07,1.3,1.3,29.3,,,,,
292,SI,2025-10-05,95.8,-2.28,5.53,"Guerrero Jr., Vladimir",665489,701542,,ball,,,,,14,Ball,D,R,R,TOR,NYY,B,,,1,0,2025,-1.69,0.21,0.14,1.51,665926.0,664702.0,543807.0,1,4,Bot,,,,,,,10.26080619925662,-138.9458987717667,-5.380875695709494,-24.27758334259613,36.34078724302556,-28.303512731164936,3.78,1.74,,,,95.7,2483,6.8,813062,669224,700250,665862,641857,683011,641355,663757,592450,53.73,,,,,,,,34,2,Sinker,5,0,5,0,0,5,5,0,Standard,Standard,227,0.004,0.034,,,,-0.034,,5,5,0.964035430011283,0.964035430011283,26,26,26,26,1,2,9,1,,2.0,2.33,1.69,1.69,27.8,,,,,
293,ST,2025-10-05,86.2,-2.32,5.56,"Guerrero Jr., Vladimir",665489,701542,,ball,,,,,14,Ball,D,R,R,TOR,NYY,B,,,0,0,2025,1.56,-0.06,1.93,1.09,665926.0,664702.0,543807.0,1,4,Bot,,,,,,,6.987986476486372,-125.18897760294038,-4.175016595793721,14.502385750470223,29.89322705214276,-32.05838860427704,3.88,1.78,,,,86.3,3137,6.9,813062,669224,700250,665862,641857,683011,641355,663757,592450,53.63,,,,,,,,34,1,Sweeper,5,0,5,0,0,5,5,0,Standard,Standard,52,0.004,0.038,,,,-0.038,,5,5,0.964035430011283,0.964035430011283,26,26,26,26,1,2,9,1,,2.0,3.19,-1.56,-1.56,30.8,,,,,
294,SI,2025-10-05,98.9,1.18,5.91,"Guerrero Jr., Vladimir",665489,608331,single,hit_into_play,,,,,9,Vladimir Guerrero Jr. singles on a ground ball to second baseman Jazz Chisholm Jr. Davis Schneider to 2nd.,D,R,L,TOR,NYY,X,4.0,ground_ball,1,1,2025,1.13,0.32,0.64,2.0,,,676914.0,1,1,Bot,136.3,158.17,,,,,-4.117972425464226,-143.96955052175636,-6.052090481582006,16.63111218639633,31.758712163332337,-26.53338614962249,3.68,1.68,1.0,,-71.0,99.7,2277,6.6,813062,669224,700250,665862,641857,683011,641355,663757,592450,53.9,,,0.9,,1.0,0.0,,7,3,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard,142,0.034,0.427,75.9,6.9,,-0.427,,0,0,0.5505129551270388,0.5505129551270388,31,26,31,26,1,0,5,1,,2.0,2.0,1.13,-1.13,43.0,-12.593424924506552,20.29138564041181,29.235121394277485,43.20013920935811,17.19545016669255
295,SI,2025-10-05,97.8,1.12,5.9,"Guerrero Jr., Vladimir",665489,608331,,called_strike,,,,,8,Called Strike,D,R,L,TOR,NYY,S,,,1,0,2025,1.16,0.4,0.25,1.57,,,676914.0,1,1,Bot,,,,,,,-5.053275693543845,-142.23696850107197,-7.174043093488649,16.922700691258324,30.6843098653566,-25.33934476935488,3.75,1.53,,,,98.6,2154,6.6,813062,669224,700250,665862,641857,683011,641355,663757,592450,53.89,,,,,,,,7,2,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard,146,-0.001,-0.056,,,,0.056,,0,0,0.5505129551270388,0.5505129551270388,31,26,31,26,1,0,5,1,,2.0,1.97,1.16,-1.16,42.4,,,,,
296,SI,2025-10-05,97.5,1.17,5.89,"Guerrero Jr., Vladimir",665489,608331,,ball,,,,,13,Ball,D,R,L,TOR,NYY,B,,,0,0,2025,0.68,0.41,-0.33,1.01,,,676914.0,1,1,Bot,,,,,,,-5.639137975183437,-141.81308577163284,-8.605551349801274,10.398113670019782,30.85919566952834,-24.961664962378222,3.79,1.73,,,,98.3,2081,6.6,813062,669224,700250,665862,641857,683011,641355,663757,592450,53.86,,,,,,,,7,1,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard,142,-0.001,0.035,,,,-0.035,,0,0,0.5505129551270388,0.5505129551270388,31,26,31,26,1,0,5,1,,2.0,1.98,0.68,-0.68,40.8,,,,,
297,FF,2025-10-04,97.2,-2.69,5.69,"Guerrero Jr., Vladimir",665489,661563,single,hit_into_play,,,,,9,Vladimir Guerrero Jr. singles on a line drive to right fielder Aaron Judge.,D,R,R,TOR,NYY,X,9.0,line_drive,1,2,2025,0.14,1.02,0.82,2.28,,,,2,3,Bot,162.14,91.42,,,,,9.122645413836995,-141.1905893600389,-5.98741529048311,-0.0862827381663741,31.204819718282693,-17.360745832742335,3.68,1.68,219.0,88.9,12.0,98.0,2515,6.7,813063,669224,700250,665862,641857,683011,641355,663757,592450,53.75,0.806,0.766,0.9,1.0,1.0,0.0,4.0,22,4,4-Seam Fastball,2,0,2,0,0,2,2,0,Strategic,Standard,194,0.017,0.403,78.9,7.9,0.945,-0.403,88.9,2,2,0.7370810438988974,0.7370810438988974,27,26,27,26,2,1,6,6,,1.0,1.4,-0.14,-0.14,36.9,-2.1885082367858115,-1.5215238294306537,28.524878034376957,47.50004431939384,29.481761374833678
298,SL,2025-10-04,88.4,-2.71,5.65,"Guerrero Jr., Vladimir",665489,661563,,ball,,,,,14,Ball,D,R,R,TOR,NYY,B,,,0,2,2025,0.85,0.15,1.49,2.44,,,,2,3,Bot,,,,,,,8.52710550555613,-128.52647183439643,-2.1207769753580186,7.864280625942362,24.620978106921147,-30.28544256078152,3.47,1.68,,,,89.4,2628,6.8,813063,669224,700250,665862,641857,683011,641355,663757,592450,53.73,,,,,,,,22,3,Slider,2,0,2,0,0,2,2,0,Strategic,Standard,104,0.009,0.022,,,,-0.022,,2,2,0.7370810438988974,0.7370810438988974,27,26,27,26,2,1,6,6,,1.0,2.75,-0.85,-0.85,39.8,,,,,
299,FF,2025-10-04,95.8,-2.69,5.76,"Guerrero Jr., Vladimir",665489,661563,,foul,,,,,9,Foul,D,R,R,TOR,NYY,S,,,0,1,2025,0.04,1.33,0.44,1.81,,,,2,3,Bot,,,,,,,8.238450444359245,-139.16020887553884,-7.90005965240944,-1.307716071483367,30.028733740812672,-13.254738141524896,3.68,1.68,198.0,71.3,54.0,96.7,2526,6.8,813063,669224,700250,665862,641857,683011,641355,663757,592450,53.69,,,,,,,,22,2,4-Seam Fastball,2,0,2,0,0,2,2,0,Strategic,Standard,200,0.009,-0.057,75.4,7.9,,0.057,88.0,2,2,0.7370810438988974,0.7370810438988974,27,26,27,26,2,1,6,6,,1.0,1.15,-0.04,-0.04,41.0,-7.100902450239152,-8.245588926211687,35.28536763785689,41.61091562650893,32.057937986325854
300,FF,2025-10-04,96.6,-2.76,5.63,"Guerrero Jr., Vladimir",665489,661563,,called_strike,,,,,9,Called Strike,D,R,R,TOR,NYY,S,,,0,0,2025,-0.02,1.15,0.82,1.94,,,,2,3,Bot,,,,,,,9.685083759283344,-140.22346527705238,-6.962319760046884,-2.3760697628211576,30.511846259826545,-15.549666784317282,3.68,1.7,,,,97.8,2386,7.0,813063,669224,700250,665862,641857,683011,641355,663757,592450,53.46,,,,,,,,22,1,4-Seam Fastball,2,0,2,0,0,2,2,0,Strategic,Standard,201,0.009,-0.043,,,,0.043,,2,2,0.7370810438988974,0.7370810438988974,27,26,27,26,2,1,6,6,,1.0,1.3,0.02,0.02,38.9,,,,,
301,FC,2025-10-04,90.6,-1.86,5.85,"Guerrero Jr., Vladimir",665489,621112,single,hit_into_play,,,,,12,Vladimir Guerrero Jr. singles on a line drive to right fielder Aaron Judge. Nathan Lukes to 2nd.,D,R,R,TOR,NYY,X,9.0,line_drive,3,1,2025,0.39,0.43,0.95,3.17,,,664770.0,2,8,Bot,171.84,119.15,,,,,6.175296164884055,-131.8143900939398,-1.6972383414680468,3.331379872522076,27.22873782913578,-26.98319815986307,3.68,1.68,197.0,75.0,16.0,90.7,2426,6.3,813063,669224,700250,665862,676609,683011,641355,663757,592450,54.22,0.717,0.646,0.9,1.0,1.0,0.0,4.0,70,5,Cutter,10,1,10,1,1,10,10,1,Strategic,Standard,163,-0.001,0.228,78.7,7.4,0.758,-0.228,88.0,9,9,0.999820187045124,0.999820187045124,31,26,32,26,1,4,7,6,,1.0,2.34,-0.39,-0.39,47.2,3.4825435181863345,9.495530838415217,15.580685948917,48.96101112607517,27.154474250605222
302,SI,2025-10-04,93.4,-1.81,5.86,"Guerrero Jr., Vladimir",665489,621112,,called_strike,,,,,9,Called Strike,D,R,R,TOR,NYY,S,,,3,0,2025,-0.96,0.71,0.66,2.26,,,664770.0,2,8,Bot,,,,,,,8.460849135410944,-135.70048446659857,-5.086397184398057,-13.68473109471421,29.463682015580662,-22.436213150793908,3.68,1.68,,,,93.4,2025,6.3,813063,669224,700250,665862,676609,683011,641355,663757,592450,54.15,,,,,,,,70,4,Sinker,10,1,10,1,1,10,10,1,Strategic,Standard,207,-0.001,-0.048,,,,0.048,,9,9,0.999820187045124,0.999820187045124,31,26,32,26,1,4,7,6,,1.0,1.91,0.96,0.96,45.9,,,,,
303,FC,2025-10-04,89.6,-1.81,5.92,"Guerrero Jr., Vladimir",665489,621112,,ball,,,,,12,Ball,D,R,R,TOR,NYY,B,,,2,0,2025,0.48,0.38,1.06,2.87,,,664770.0,2,8,Bot,,,,,,,6.09626968837673,-130.34859142695396,-2.366515884646232,4.195805304053873,26.80426146028726,-27.510335875075945,3.68,1.68,,,,89.9,2485,6.4,813063,669224,700250,665862,676609,683011,641355,663757,592450,54.09,,,,,,,,70,3,Cutter,10,1,10,1,1,10,10,1,Strategic,Standard,170,-0.001,0.083,,,,-0.083,,9,9,0.999820187045124,0.999820187045124,31,26,32,26,1,4,7,6,,1.0,2.45,-0.48,-0.48,51.0,,,,,
304,SI,2025-10-04,92.8,-1.71,5.92,"Guerrero Jr., Vladimir",665489,621112,,ball,,,,,12,Ball,D,R,R,TOR,NYY,B,,,1,0,2025,-0.93,0.77,1.34,2.75,,,664770.0,2,8,Bot,,,,,,,9.849103546341734,-134.75584864526223,-3.994653977010103,-13.504126691765627,29.25441174753483,-22.109569722336964,3.68,1.68,,,,92.9,1976,6.5,813063,669224,700250,665862,676609,683011,641355,663757,592450,54.05,,,,,,,,70,2,Sinker,10,1,10,1,1,10,10,1,Strategic,Standard,201,-0.001,0.048,,,,-0.048,,9,9,0.999820187045124,0.999820187045124,31,26,32,26,1,4,7,6,,1.0,1.89,0.93,0.93,48.3,,,,,
305,SI,2025-10-04,94.0,-1.8,5.91,"Guerrero Jr., Vladimir",665489,621112,,ball,,,,,12,Ball,D,R,R,TOR,NYY,B,,,0,0,2025,-1.1,0.77,0.51,4.78,,,664770.0,2,8,Bot,,,,,,,8.419970050541059,-136.62015822346797,1.0995967770775286,-15.655528979605355,29.448092015930204,-22.97787625322021,3.68,1.7,,,,94.0,1908,6.3,813063,669224,700250,665862,676609,683011,641355,663757,592450,54.18,,,,,,,,70,1,Sinker,10,1,10,1,1,10,10,1,Strategic,Standard,210,-0.001,0.035,,,,-0.035,,9,9,0.999820187045124,0.999820187045124,31,26,32,26,1,4,7,6,,1.0,1.81,1.1,1.1,47.3,,,,,
306,FF,2025-10-04,94.7,-2.3,5.82,"Guerrero Jr., Vladimir",665489,518585,sac_fly,hit_into_play,,,,,4,Vladimir Guerrero Jr. out on a sacrifice fly to center fielder Trent Grisham. George Springer scores. Nathan Lukes to 3rd.,D,R,R,TOR,NYY,X,8.0,fly_ball,3,0,2025,-0.5,1.59,-0.39,2.8,543807.0,664770.0,,1,7,Bot,157.4,74.58,,,,,6.21266924750635,-137.81959766268264,-5.883682207723126,-7.7216841356033585,28.744675916672325,-10.706509549662762,3.68,1.68,318.0,96.7,40.0,96.4,2304,7.1,813063,669224,700250,665862,676609,683011,641355,663757,592450,53.4,0.051,0.092,0.0,1.0,0.0,0.0,3.0,57,4,4-Seam Fastball,5,1,5,1,1,6,6,1,Strategic,Standard,210,0.006,-0.267,83.7,7.5,0.181,0.267,96.7,4,4,0.9813993538181632,0.9813993538181632,35,26,35,26,1,3,3,6,3.0,1.0,0.93,0.5,0.5,42.8,3.783528032453579,-9.550805719891866,26.75905116177969,32.40704346022841,34.18281028898906
307,SL,2025-10-04,88.8,-1.29,5.45,"Guerrero Jr., Vladimir",665489,666808,field_out,hit_into_play,,,,,8,Vladimir Guerrero Jr. flies out to left fielder Cody Bellinger.,D,R,R,TOR,NYY,X,7.0,fly_ball,2,2,2025,1.03,-0.23,-0.25,2.11,,,,0,6,Bot,78.55,104.75,,,,,0.4117581480871193,-129.38819251336193,-1.661101920013357,11.433008641445516,27.39409116917713,-34.65744631127536,3.68,1.68,262.0,88.9,47.0,89.1,2803,6.4,813063,669224,700250,665862,641857,683011,641355,663757,592450,54.09,0.001,0.0,0.0,1.0,0.0,0.0,3.0,44,5,Slider,2,1,2,1,1,2,2,1,Strategic,Standard,60,-0.015,-0.232,81.3,8.3,0.001,0.232,88.9,1,1,0.7401786041492516,0.7401786041492516,27,26,28,26,1,2,8,6,3.0,1.0,3.12,-1.03,-1.03,19.5,7.240097741069853,-27.207472438165468,29.517324641202105,32.94636658176843,47.22890307758397
308,FF,2025-10-04,95.9,-2.19,5.86,"Guerrero Jr., Vladimir",665489,518585,,blocked_ball,,,,,13,Ball In Dirt,D,R,R,TOR,NYY,B,,,2,0,2025,-0.79,1.32,-0.21,0.69,543807.0,664770.0,,1,7,Bot,,,,,,,7.106327713976768,-139.06364711821607,-11.12360624660197,-11.914304482152737,32.68869548018909,-12.64836519469985,3.62,1.68,,,,96.7,2360,7.0,813063,669224,700250,665862,676609,683011,641355,663757,592450,53.48,,,,,,,,57,3,4-Seam Fastball,5,1,5,1,1,5,5,1,Strategic,Standard,211,0.002,0.029,,,,-0.029,,4,4,0.9813993538181632,0.9813993538181632,35,26,35,26,1,3,3,6,3.0,1.0,1.19,0.79,0.79,42.5,,,,,
309,SL,2025-10-04,83.1,-2.34,5.72,"Guerrero Jr., Vladimir",665489,518585,,ball,,,,,14,Ball,D,R,R,TOR,NYY,B,,,1,0,2025,0.76,0.0,1.52,1.86,543807.0,664770.0,,1,7,Bot,,,,,,,7.445466299220643,-120.84605720193652,-2.357570074179856,5.886179812088986,24.663193752049064,-31.901852974625747,3.66,1.68,,,,84.1,2818,7.1,813063,669224,700250,665862,676609,683011,641355,663757,592450,53.42,,,,,,,,57,2,Slider,5,1,5,1,1,5,5,1,Strategic,Standard,54,0.002,0.012,,,,-0.012,,4,4,0.9813993538181632,0.9813993538181632,35,26,35,26,1,3,3,6,3.0,1.0,3.32,-0.76,-0.76,46.7,,,,,
310,FC,2025-10-04,95.9,-1.57,5.14,"Guerrero Jr., Vladimir",665489,666808,,swinging_strike,,,,,6,Swinging Strike,D,R,R,TOR,NYY,S,,,2,1,2025,-0.3,0.63,0.58,2.71,,,,0,6,Bot,,,,,,,6.393359480502064,-139.5781248233821,-2.2476209803441014,-5.316313901264807,30.92080931497176,-23.598458442414284,3.68,1.68,,,,96.5,2465,6.6,813063,669224,700250,665862,641857,683011,641355,663757,592450,53.92,,,,,,,,44,4,Cutter,2,1,2,1,1,2,2,1,Strategic,Standard,203,0.006,-0.073,80.9,8.5,,0.073,,1,1,0.7401786041492516,0.7401786041492516,27,26,28,26,1,2,8,6,3.0,1.0,1.84,0.3,0.3,13.2,9.766973810788498,-24.21235007913701,19.539684463506152,43.935435529299625,46.086364557010285
311,SL,2025-10-04,87.8,-1.3,5.42,"Guerrero Jr., Vladimir",665489,666808,,ball,,,,,13,Ball,D,R,R,TOR,NYY,B,,,1,1,2025,0.69,-0.15,-0.91,2.62,,,,0,6,Bot,,,,,,,-0.4884692358231585,-128.00069028778393,-0.3727977434645541,7.672553524375485,25.53603115406868,-34.003061399106315,3.61,1.68,,,,88.0,2720,6.3,813063,669224,700250,665862,641857,683011,641355,663757,592450,54.23,,,,,,,,44,3,Slider,2,1,2,1,1,2,2,1,Strategic,Standard,76,0.006,0.055,,,,-0.055,,1,1,0.7401786041492516,0.7401786041492516,27,26,28,26,1,2,8,6,3.0,1.0,3.09,-0.69,-0.69,18.9,,,,,
312,FF,2025-10-04,94.9,-2.37,5.78,"Guerrero Jr., Vladimir",665489,518585,,ball,,,,,14,Ball,D,R,R,TOR,NYY,B,,,0,0,2025,-0.71,1.33,0.43,0.82,543807.0,664770.0,,1,7,Bot,,,,,,,9.016990280835476,-137.53821836376557,-10.35912110248134,-11.101612800027606,32.36372175839335,-13.041775334893186,3.64,1.68,,,,95.8,2243,7.2,813063,669224,700250,665862,676609,683011,641355,663757,592450,53.32,,,,,,,,57,1,4-Seam Fastball,5,1,5,1,1,5,5,1,Strategic,Standard,216,0.002,0.03,,,,-0.03,,4,4,0.9813993538181632,0.9813993538181632,35,26,35,26,1,3,3,6,3.0,1.0,1.23,0.71,0.71,41.8,,,,,
